Pnumber,Nnumber,NuclideName,Half-Life,HalfLifeUnits,DecayType
46,79,125Pd,57,ms,BN ?
46,76,122Pd,175,ms,B- = 97.50
46,76,122Pd,175,ms,BN LE 2.50
46,75,121Pd,285,ms,B- = 100.00
46,75,121Pd,285,ms,BN LE 0.80
46,78,124Pd,38,ms,B- = 100.00
46,78,124Pd,20,us,IT = 100.00
46,77,123Pd,108,ms,B- = 100.00
46,77,123Pd,108,ms,BN ?
46,61,107Pd,6.50E+06,y,B- = 100.00
46,61,107Pd,21.3,s,IT = 100.00
46,60,106Pd,0,0,0
46,63,109Pd,13.7012,h,B- = 100.00
46,63,109Pd,4.696,m,IT = 100.00
46,62,108Pd,0,0,0
46,69,115Pd,25,s,B- = 100.00
46,69,115Pd,50,s,B- = 92.00
46,69,115Pd,50,s,IT = 8.00
46,68,114Pd,2.42,m,B- = 100.00
46,65,111Pd,23.4,m,B- = 100.00
46,65,111Pd,5.5,h,IT = 73.00
46,65,111Pd,5.5,h,B- = 27.00
46,64,110Pd,0,0,0
46,67,113Pd,93,s,B- = 100.00
46,67,113Pd,0.3,s,IT = 100.00
46,66,112Pd,21.04,h,B- = 100.00
46,50,96Pd,122,s,EC = 100.00
46,52,98Pd,17.7,m,EC = 100.00
46,51,97Pd,3.1,m,EC = 100.00
46,58,104Pd,0,0,0
46,57,103Pd,16.991,d,EC = 100.00
46,59,105Pd,0,0,0
46,54,100Pd,3.63,d,EC = 100.00
46,53,99Pd,21.4,m,EC = 100.00
46,56,102Pd,0,0,0
46,55,101Pd,8.47,h,EC = 100.00
46,47,93Pd,1,s,EC = 100.00
46,47,93Pd,1,s,EP
46,46,92Pd,0.7,s,EC = 100.00
46,49,95Pd,5,s,EC = 100.00
46,49,95Pd,13.3,s,EC = 89.00
46,49,95Pd,13.3,s,IT = 11.00
46,49,95Pd,13.3,s,EP = 0.93
46,48,94Pd,9.6,s,EC = 100.00
46,45,91Pd,1,us,EC ?
46,44,90Pd,0,0,0
47,85,132Ag,28,ms,B- = 100.00
47,85,132Ag,28,ms,BN ?
47,85,132Ag,28,ms,B2N ?
47,86,133Ag,0,0,0
47,83,130Ag,42,ms,B- = 100.00
47,83,130Ag,42,ms,BN ?
47,83,130Ag,42,ms,B2N ?
47,84,131Ag,35,ms,B- = 100.00
47,84,131Ag,35,ms,BN ?
47,84,131Ag,35,ms,B2N ?
47,81,128Ag,58,ms,B- = 100.00
47,81,128Ag,58,ms,BN ?
47,82,129Ag,46,ms,B- = 100.00
47,82,129Ag,46,ms,BN AP 0.00
47,82,129Ag,160,ms,BN AP 0.00
47,82,129Ag,160,ms,B- ?
47,80,127Ag,109,ms,B- = 100.00
47,74,121Ag,0.78,s,B- = 100.00
47,74,121Ag,0.78,s,BN = 0.08
47,75,122Ag,0.529,s,B- = 99.80
47,75,122Ag,0.529,s,BN = 0.20
47,75,122Ag,0.55,s,B-
47,75,122Ag,0.55,s,IT
47,75,122Ag,0.55,s,BN
47,75,122Ag,0.2,s,B-
47,75,122Ag,0.2,s,BN
47,72,119Ag,6,s,B- = 100.00
47,72,119Ag,2.1,s,B- = 100.00
47,73,120Ag,1.23,s,B- = 100.00
47,73,120Ag,1.23,s,BN LT 3.0E-3
47,73,120Ag,0.4,s,B- AP 63.00
47,73,120Ag,0.4,s,IT AP 37.00
47,70,117Ag,72.8,s,B- = 100.00
47,70,117Ag,5.34,s,B- = 94.00
47,70,117Ag,5.34,s,IT = 6.00
47,71,118Ag,3.76,s,B- = 100.00
47,71,118Ag,2,s,B- = 59.00
47,71,118Ag,2,s,IT = 41.00
47,78,125Ag,159,ms,B- = 100.00
47,78,125Ag,159,ms,BN ?
47,78,125Ag,80,ns,IT = 100.00
47,78,125Ag,0.491,us,IT = 100.00
47,79,126Ag,52,ms,B- = 100.00
47,79,126Ag,52,ms,BN ?
47,79,126Ag,27,us,IT = 100.00
47,76,123Ag,0.3,s,B- = 100.00
47,76,123Ag,0.3,s,BN = 0.55
47,77,124Ag,191,ms,B- = 100.00
47,77,124Ag,191,ms,BN = 1.30
47,77,124Ag,144,ms,B- = 100.00
47,77,124Ag,144,ms,BN ?
47,77,124Ag,0.14,us,IT = 100.00
47,77,124Ag,1.47,us,IT = 100.00
47,63,110Ag,24.6,s,B- = 99.70
47,63,110Ag,24.6,s,EC = 0.30
47,63,110Ag,249.76,d,B- = 98.64
47,63,110Ag,249.76,d,IT = 1.36
47,64,111Ag,7.45,d,B- = 100.00
47,64,111Ag,64.8,s,IT = 99.30
47,64,111Ag,64.8,s,B- = 0.70
47,61,108Ag,2.382,m,B- = 97.15
47,61,108Ag,2.382,m,EC = 2.85
47,61,108Ag,438,y,EC = 91.30
47,61,108Ag,438,y,IT = 8.70
47,62,109Ag,0,0,0
47,62,109Ag,39.6,s,IT = 100.00
47,60,107Ag,0,0,0
47,60,107Ag,44.3,s,IT = 100.00
47,69,116Ag,237,s,B- = 100.00
47,69,116Ag,20,s,B- = 93.00
47,69,116Ag,20,s,IT = 7.00
47,69,116Ag,9.3,s,B- = 92.00
47,69,116Ag,9.3,s,IT = 8.00
47,67,114Ag,4.6,s,B- = 100.00
47,68,115Ag,20,m,B- = 100.00
47,68,115Ag,18,s,B- = 79.00
47,68,115Ag,18,s,IT = 21.00
47,65,112Ag,3.13,h,B- = 100.00
47,66,113Ag,5.37,h,B- = 100.00
47,66,113Ag,68.7,s,IT = 64.00
47,66,113Ag,68.7,s,B- = 36.00
47,52,99Ag,124,s,EC = 100.00
47,52,99Ag,10.5,s,IT = 100.00
47,53,100Ag,2.01,m,EC = 100.00
47,53,100Ag,2.24,m,EC
47,53,100Ag,2.24,m,IT
47,50,97Ag,25.5,s,EC = 100.00
47,51,98Ag,47.5,s,EC = 100.00
47,51,98Ag,47.5,s,EP = 1.1E-3
47,58,105Ag,41.29,d,EC = 100.00
47,58,105Ag,7.23,m,IT = 99.66
47,58,105Ag,7.23,m,EC = 0.34
47,59,106Ag,23.96,m,EC = 99.50
47,59,106Ag,23.96,m,B- LT 1.00
47,59,106Ag,8.28,d,EC = 100.00
47,56,103Ag,65.7,m,EC = 100.00
47,56,103Ag,5.7,s,IT = 100.00
47,57,104Ag,69.2,m,EC = 100.00
47,57,104Ag,33.5,m,EC = 99.93
47,57,104Ag,33.5,m,IT LT 0.07
47,54,101Ag,11.1,m,EC = 100.00
47,54,101Ag,3.1,s,IT = 100.00
47,55,102Ag,12.9,m,EC = 100.00
47,55,102Ag,7.7,m,EC = 51.00
47,55,102Ag,7.7,m,IT = 49.00
47,49,96Ag,4.4,s,EC = 100.00
47,49,96Ag,4.4,s,EP = 8.50
47,49,96Ag,6.9,s,EC = 100.00
47,49,96Ag,6.9,s,EP = 18.00
47,47,94Ag,26,ms,EC = 100.00
47,47,94Ag,26,ms,EP
47,47,94Ag,0.6,s,EC = 100.00
47,47,94Ag,0.6,s,EP = 20.00
47,47,94Ag,0.4,s,EC = 95.40
47,47,94Ag,0.4,s,EP = 27.00
47,47,94Ag,0.4,s,P = 4.10
47,47,94Ag,0.4,s,2P = 0.50
47,48,95Ag,1.75,s,EC = 100.00
47,48,95Ag,1.75,s,EP
47,48,95Ag,500,ms,IT = 100.00
47,45,92Ag,0,0,0
47,46,93Ag,0,0,P
47,46,93Ag,0,0,EC
47,46,93Ag,0,0,EP
48,64,112Cd,0,0,0
48,65,113Cd,8.00E+15,y,B- = 100.00
48,65,113Cd,14.1,y,B- = 99.86
48,65,113Cd,14.1,y,IT = 0.14
48,62,110Cd,0,0,0
48,63,111Cd,0,0,0
48,63,111Cd,48.5,m,IT = 100.00
48,60,108Cd,1.90E+18,y,2EC
48,61,109Cd,461.4,d,EC = 100.00
48,68,116Cd,3.30E+19,y,2B-
48,69,117Cd,2.49,h,B- = 100.00
48,69,117Cd,3.36,h,B- = 100.00
48,66,114Cd,2.10E+18,y,2B-
48,67,115Cd,53.46,h,B- = 100.00
48,67,115Cd,44.56,d,B- = 100.00
48,53,101Cd,1.36,m,EC = 100.00
48,54,102Cd,5.5,m,EC = 100.00
48,51,99Cd,16,s,EC = 100.00
48,51,99Cd,16,s,EP = 0.17
48,51,99Cd,16,s,EA LT 1.0E-4
48,52,100Cd,49.1,s,EC = 100.00
48,50,98Cd,9.2,s,EC = 100.00
48,50,98Cd,9.2,s,EP LT 0.03
48,59,107Cd,6.5,h,EC = 100.00
48,57,105Cd,55.5,m,EC = 100.00
48,58,106Cd,3.60E+20,y,2EC
48,55,103Cd,7.3,m,EC = 100.00
48,56,104Cd,57.7,m,EC = 100.00
48,48,96Cd,1.03,s,EC = 100.00
48,49,97Cd,1.1,s,EC = 100.00
48,49,97Cd,1.1,s,E = 12.00
48,49,97Cd,3.7,s,EC = 100.00
48,49,97Cd,3.7,s,EP = 25.00
48,46,94Cd,0,0,0
48,47,95Cd,0,0,EP ?
48,47,95Cd,0,0,EC ?
48,86,134Cd,65,ms,B- = 100.00
48,86,134Cd,65,ms,BN ?
48,86,134Cd,65,ms,B2N ?
48,87,135Cd,0,0,0
48,84,132Cd,97,ms,B- = 100.00
48,84,132Cd,97,ms,BN = 60.00
48,85,133Cd,57,ms,B- = 100.00
48,85,133Cd,57,ms,BN
48,85,133Cd,57,ms,B2N
48,82,130Cd,162,ms,B- = 100.00
48,82,130Cd,162,ms,BN = 3.50
48,83,131Cd,68,ms,B- = 100.00
48,83,131Cd,68,ms,BN = 3.50
48,80,128Cd,0.28,s,B- = 100.00
48,81,129Cd,154,ms,BN AP 0.00
48,81,129Cd,154,ms,B- = 100.0
48,81,129Cd,146,ms,B- = 100.00
48,81,129Cd,146,ms,BN AP 0.00
48,81,129Cd,3.6,ms,IT = 100.00
48,75,123Cd,2.1,s,B- = 100.00
48,75,123Cd,1.82,s,B- LE 100.00
48,75,123Cd,1.82,s,IT
48,76,124Cd,1.25,s,B- = 100.00
48,73,121Cd,13.5,s,B- = 100.00
48,73,121Cd,8.3,s,B- = 100.00
48,74,122Cd,5.24,s,B- = 100.00
48,71,119Cd,2.69,m,B- = 100.00
48,71,119Cd,2.2,m,B- = 100.00
48,72,120Cd,50.8,s,B- = 100.00
48,70,118Cd,50.3,m,B- = 100.00
48,79,127Cd,0.37,s,B- = 100.00
48,77,125Cd,0.68,s,B- = 100.00
48,77,125Cd,0.48,s,B- = 100.00
48,78,126Cd,0.515,s,B- = 100.00
49,88,137In,65,ms,B- = 100.00
49,88,137In,65,ms,BN ?
49,88,137In,65,ms,B2N ?
49,87,136In,85,ms,B- = 100.00
49,87,136In,85,ms,BN ?
49,87,136In,85,ms,B2N ?
49,86,135In,92,ms,B- = 100.00
49,86,135In,92,ms,BN
49,85,134In,140,ms,B- = 100.00
49,85,134In,140,ms,BN = 65.00
49,84,133In,165,ms,B- = 100.00
49,84,133In,165,ms,BN = 85.00
49,84,133In,180,ms,B-
49,84,133In,180,ms,IT
49,84,133In,180,ms,BN
49,83,132In,0.207,s,B- = 100.00
49,83,132In,0.207,s,BN = 6.30
49,82,131In,0.28,s,B- = 100.00
49,82,131In,0.28,s,BN LE 2.00
49,82,131In,0.35,s,B- AP 99.98
49,82,131In,0.35,s,BN LE 2.00
49,82,131In,0.35,s,IT LE 0.02
49,82,131In,0.32,s,B- AP 99.00
49,82,131In,0.32,s,IT LT 1.00
49,82,131In,0.32,s,BN AP 0.03
49,81,130In,0.29,s,B- = 100.00
49,81,130In,0.29,s,BN = 0.93
49,81,130In,0.54,s,B- = 100.00
49,81,130In,0.54,s,BN = 1.65
49,81,130In,0.54,s,B- = 100.00
49,81,130In,0.54,s,BN = 1.65
49,80,129In,611,ms,B- = 100.00
49,80,129In,611,ms,BN = 0.23
49,80,129In,1.23,s,B- AP 99.70
49,80,129In,1.23,s,BN = 3.60
49,80,129In,1.23,s,IT LT 0.30
49,80,129In,0.67,s,B- AP 100.00
49,80,129In,0.67,s,IT ?
49,80,129In,8.7,us,IT = 100.00
49,80,129In,110,ms,IT AP 100.00
49,80,129In,110,ms,B- ?
49,77,126In,1.53,s,B- = 100.00
49,77,126In,1.64,s,B- = 100.00
49,76,125In,2.36,s,B- = 100.00
49,76,125In,12.2,s,B- = 100.00
49,75,124In,3.12,s,B- = 100.00
49,75,124In,3.7,s,B- = 100.00
49,74,123In,6.17,s,B- = 100.00
49,74,123In,47.4,s,B- = 100.00
49,73,122In,1.5,s,B- = 100.00
49,73,122In,10.3,s,B- = 100.00
49,73,122In,10.8,s,B- = 100.00
49,72,121In,23.1,s,B- = 100.00
49,72,121In,3.88,m,B- = 98.80
49,72,121In,3.88,m,IT = 1.20
49,71,120In,3.08,s,B- = 100.00
49,71,120In,47.3,s,B- = 100.00
49,71,120In,46.2,s,B- = 100.00
49,70,119In,2.4,m,B- = 100.00
49,70,119In,18,m,B- = 95.60
49,70,119In,18,m,IT = 4.40
49,79,128In,0.84,s,B- = 100.00
49,79,128In,0.84,s,BN LT 0.46
49,79,128In,0.72,s,B- = 100.00
49,79,128In,0.72,s,BN LT 0.05
49,78,127In,1.09,s,B- = 100.00
49,78,127In,1.09,s,BN LE 0.03
49,78,127In,3.67,s,B- = 100.00
49,78,127In,3.67,s,BN = 0.69
49,78,127In,1.04,s,B- = 100.00
49,66,115In,4.41E+14,y,B- = 100.00
49,66,115In,4.486,h,IT = 95.00
49,66,115In,4.486,h,B- = 5.00
49,65,114In,71.9,s,B- = 99.50
49,65,114In,71.9,s,EC = 0.50
49,65,114In,49.51,d,IT = 96.75
49,65,114In,49.51,d,EC = 3.25
49,64,113In,0,0,0
49,64,113In,99.476,m,IT = 100.00
49,63,112In,14.88,m,EC = 57.40
49,63,112In,14.88,m,B- = 42.60
49,63,112In,20.67,m,IT = 100.00
49,62,111In,2.8047,d,EC = 100.00
49,62,111In,7.7,m,IT = 100.00
49,61,110In,4.9,h,EC = 100.00
49,61,110In,69.1,m,EC = 100.00
49,60,109In,4.167,h,EC = 100.00
49,60,109In,1.34,m,IT = 100.00
49,60,109In,0.209,s,IT = 100.00
49,69,118In,5,s,B- = 100.00
49,69,118In,4.45,m,B- = 100.00
49,69,118In,8.5,s,IT = 98.60
49,69,118In,8.5,s,B- = 1.40
49,68,117In,43.2,m,B- = 100.00
49,68,117In,116.2,m,B- = 52.90
49,68,117In,116.2,m,IT = 47.10
49,67,116In,14.1,s,B- = 99.98
49,67,116In,14.1,s,EC = 0.02
49,67,116In,54.29,m,B- = 100.00
49,67,116In,2.18,s,IT = 100.00
49,55,104In,1.8,m,EC = 100.00
49,55,104In,15.7,s,IT = 80.00
49,55,104In,15.7,s,EC = 20.00
49,54,103In,65,s,EC = 100.00
49,54,103In,34,s,EC = 67.00
49,54,103In,34,s,IT = 33.00
49,53,102In,23.3,s,EC = 100.00
49,53,102In,23.3,s,EP = 9.3E-3
49,52,101In,15.1,s,EC
49,52,101In,15.1,s,EP
49,51,100In,5.8,s,EC = 100.00
49,51,100In,5.8,s,EP = 1.70
49,50,99In,3,s,EC
49,59,108In,58,m,EC = 100.00
49,59,108In,39.6,m,EC = 100.00
49,58,107In,32.4,m,EC = 100.00
49,58,107In,50.4,s,IT = 100.00
49,57,106In,6.2,m,EC = 100.00
49,57,106In,5.2,m,EC = 100.00
49,56,105In,5.07,m,EC = 100.00
49,56,105In,48,s,IT = 100.00
49,49,98In,32,ms,EC
49,49,98In,1.2,s,EC
49,48,97In,0,0,P ?
49,48,97In,0,0,EC ?
49,47,96In,0,0,0
50,49,99Sn,0,0,EC ?
50,49,99Sn,0,0,EP ?
50,51,101Sn,1.7,s,EC = 100.00
50,51,101Sn,1.7,s,EP = 26.00
50,50,100Sn,1.16,s,EC = 100.00
50,50,100Sn,1.16,s,EP LT 17.00
50,53,103Sn,7,s,EC = 100.00
50,53,103Sn,7,s,EP = 1.20
50,52,102Sn,3.8,s,EC = 100.00
50,55,105Sn,32.7,s,EC = 100.00
50,55,105Sn,32.7,s,EP = 0.01
50,54,104Sn,20.8,s,EC = 100.00
50,57,107Sn,2.9,m,EC = 100.00
50,56,106Sn,115,s,EC = 100.00
50,59,109Sn,18,m,EC = 100.00
50,58,108Sn,10.3,m,EC = 100.00
50,60,110Sn,4.11,h,EC = 100.00
50,62,112Sn,1.30E+21,y,2EC
50,61,111Sn,35.3,m,EC = 100.00
50,64,114Sn,0,0,0
50,63,113Sn,115.09,d,EC = 100.00
50,63,113Sn,21.4,m,IT = 91.10
50,63,113Sn,21.4,m,EC = 8.90
50,66,116Sn,0,0,0
50,65,115Sn,0,0,0
50,68,118Sn,0,0,0
50,67,117Sn,0,0,0
50,67,117Sn,13.76,d,IT = 100.00
50,69,119Sn,0,0,0
50,69,119Sn,293.1,d,IT = 100.00
50,71,121Sn,27.03,h,B- = 100.00
50,71,121Sn,43.9,y,IT = 77.60
50,71,121Sn,43.9,y,B- = 22.40
50,70,120Sn,0,0,0
50,73,123Sn,129.2,d,B- = 100.00
50,73,123Sn,40.06,m,B- = 100.00
50,72,122Sn,0,0,0
50,75,125Sn,9.64,d,B- = 100.00
50,75,125Sn,9.52,m,B- = 100.00
50,74,124Sn,1.20E+21,y,2B-
50,77,127Sn,2.1,h,B- = 100.00
50,77,127Sn,4.13,m,B- = 100.00
50,76,126Sn,2.30E+05,y,B- = 100.00
50,79,129Sn,2.23,m,B- = 100.00
50,79,129Sn,6.9,m,B- = 100.00
50,79,129Sn,6.9,m,IT LT 2.0E-3
50,78,128Sn,59.07,m,B- = 100.00
50,78,128Sn,6.5,s,IT = 100.00
50,80,130Sn,3.72,m,B- = 100.00
50,80,130Sn,1.7,m,B- = 100.00
50,82,132Sn,39.7,s,B- = 100.00
50,81,131Sn,56,s,B- = 100.00
50,81,131Sn,58.4,s,B- = 100.00
50,81,131Sn,58.4,s,IT
50,84,134Sn,1.05,s,B- = 100.00
50,84,134Sn,1.05,s,BN = 17.00
50,83,133Sn,1.46,s,B- = 100.00
50,83,133Sn,1.46,s,BN = 0.03
50,86,136Sn,0.29,s,B- = 100.00
50,86,136Sn,0.29,s,BN = 28.00
50,86,136Sn,0.29,s,B2N ?
50,86,136Sn,46,ns,IT = 100.00
50,85,135Sn,530,ms,B- = 100.00
50,85,135Sn,530,ms,BN = 21.00
50,88,138Sn,140,ms,B- = 100.00
50,88,138Sn,140,ms,BN AP 36.00
50,88,138Sn,140,ms,B2N ?
50,88,138Sn,210,ns,IT
50,87,137Sn,190,ms,B- = 100.00
50,87,137Sn,190,ms,BN = 58.00
50,89,139Sn,130,ms,B- = 100.00
50,89,139Sn,130,ms,BN ?
50,89,139Sn,130,ms,B2N ?
50,90,140Sn,0,0,0
51,52,103Sb,1.5,us,EC ?
51,51,102Sb,0,0,0
51,54,105Sb,1.22,s,EC = 99.00
51,54,105Sb,1.22,s,P = 1.00
51,53,104Sb,0.44,s,EC = 100.00
51,53,104Sb,0.44,s,EP LT 7.00
51,53,104Sb,0.44,s,P LT 1.00
51,56,107Sb,4,s,EC = 100.00
51,55,106Sb,0.6,s,EC
51,58,109Sb,17,s,EC = 100.00
51,57,108Sb,7.4,s,EC = 100.00
51,59,110Sb,23,s,EC = 100.00
51,61,112Sb,53.5,s,EC = 100.00
51,61,112Sb,536,ns,IT = 100.00
51,60,111Sb,75,s,EC = 100.00
51,63,114Sb,3.49,m,EC = 100.00
51,62,113Sb,6.67,m,EC = 100.00
51,65,116Sb,15.8,m,EC = 100.00
51,65,116Sb,60.3,m,EC = 100.00
51,64,115Sb,32.1,m,EC = 100.00
51,67,118Sb,3.6,m,EC = 100.00
51,67,118Sb,5,h,EC = 100.00
51,66,117Sb,2.8,h,EC = 100.00
51,69,120Sb,15.89,m,EC = 100.00
51,69,120Sb,5.76,d,EC = 100.00
51,68,119Sb,38.19,h,EC = 100.00
51,68,119Sb,0.85,s,IT = 100.00
51,70,121Sb,0,0,0
51,72,123Sb,0,0,0
51,71,122Sb,2.7238,d,B- = 97.59
51,71,122Sb,2.7238,d,EC = 2.41
51,71,122Sb,4.191,m,IT = 100.00
51,74,125Sb,2.75856,y,B- = 100.00
51,73,124Sb,60.2,d,B- = 100.00
51,73,124Sb,93,s,IT = 75.00
51,73,124Sb,93,s,B- = 25.00
51,73,124Sb,20.2,m,IT = 100.00
51,76,127Sb,3.85,d,B- = 100.00
51,75,126Sb,12.35,d,B- = 100.00
51,75,126Sb,19.15,m,B- = 86.00
51,75,126Sb,19.15,m,IT = 14.00
51,75,126Sb,11,s,IT = 100.00
51,78,129Sb,4.366,h,B- = 100.00
51,78,129Sb,17.7,m,B- = 85.00
51,78,129Sb,17.7,m,IT = 15.00
51,78,129Sb,2.2,us,IT = 100.00
51,78,129Sb,1.1,us,IT = 100.00
51,77,128Sb,9.05,h,B- = 100.00
51,77,128Sb,10.41,m,B- = 96.40
51,77,128Sb,10.41,m,IT = 3.60
51,79,130Sb,39.5,m,B- = 100.00
51,79,130Sb,6.3,m,B- = 100.00
51,81,132Sb,2.79,m,B- = 100.00
51,81,132Sb,4.1,m,B- = 100.00
51,80,131Sb,23.03,m,B- = 100.00
51,83,134Sb,0.78,s,B- = 100.00
51,83,134Sb,10.07,s,B- = 100.00
51,83,134Sb,10.07,s,BN = 0.09
51,82,133Sb,2.34,m,B- = 100.00
51,85,136Sb,0.923,s,B- = 100.00
51,85,136Sb,0.923,s,BN = 16.30
51,84,135Sb,1.679,s,B- = 100.00
51,84,135Sb,1.679,s,BN = 22.00
51,87,138Sb,348,ms,B- = 100.00
51,87,138Sb,348,ms,BN = 72.00
51,87,138Sb,348,ms,B2N ?
51,86,137Sb,492,ms,B- = 100.00
51,86,137Sb,492,ms,BN = 49.00
51,89,140Sb,407,ns,B- = 100.00
51,89,140Sb,407,ns,BN ?
51,89,140Sb,407,ns,B2N ?
51,89,140Sb,41,us,IT = 100.00
51,88,139Sb,93,ms,B- = 100.00
51,88,139Sb,93,ms,BN = 90.00
51,90,141Sb,0,0,0
51,91,142Sb,0,0,0
52,54,106Te,70,us,A = 100.00
52,55,107Te,3.1,ms,A = 70.00
52,55,107Te,3.1,ms,EC = 30.00
52,52,104Te,0,0,0
52,53,105Te,0.62,us,A = 100.00
52,58,110Te,18.6,s,EC = 100.00
52,58,110Te,18.6,s,A AP 3.0E-3
52,59,111Te,19.3,s,EC = 100.00
52,59,111Te,19.3,s,EP
52,56,108Te,2.1,s,EC = 51.00
52,56,108Te,2.1,s,A = 49.00
52,56,108Te,2.1,s,EP = 2.40
52,57,109Te,4.6,s,EC = 96.10
52,57,109Te,4.6,s,EP = 9.40
52,57,109Te,4.6,s,A = 3.90
52,57,109Te,4.6,s,EC LT 5.0E-3
52,61,113Te,1.7,m,EC = 100.00
52,62,114Te,15.2,m,EC = 100.00
52,60,112Te,2,m,EC = 100.00
52,65,117Te,62,m,EC = 100.00
52,65,117Te,103,ms,IT = 100.00
52,66,118Te,6,d,EC = 100.00
52,63,115Te,5.8,m,EC = 100.00
52,63,115Te,6.7,m,EC LE 100.00
52,63,115Te,6.7,m,IT
52,64,116Te,2.49,h,EC = 100.00
52,69,121Te,19.17,d,EC = 100.00
52,69,121Te,164.2,d,IT = 88.60
52,69,121Te,164.2,d,EC = 11.40
52,67,119Te,16.05,h,EC = 100.00
52,67,119Te,4.7,d,EC = 100.00
52,67,119Te,4.7,d,IT LT 8.0E-3
52,68,120Te,0,0,0
52,72,124Te,0,0,0
52,73,125Te,0,0,0
52,73,125Te,57.4,d,IT = 100.00
52,70,122Te,0,0,0
52,71,123Te,9.20E+16,y,EC = 100.00
52,71,123Te,119.2,d,IT = 100.00
52,76,128Te,2.41E+24,y,2B- = 100.00
52,77,129Te,69.9,m,B- = 100.00
52,77,129Te,33.6,d,IT = 64.00
52,77,129Te,33.6,d,B- = 36.00
52,74,126Te,0,0,0
52,75,127Te,9.35,h,B- = 100.00
52,75,127Te,106.1,d,IT = 97.60
52,75,127Te,106.1,d,B- = 2.40
52,78,130Te,3.00E+24,y,2B- = 100.00
52,79,131Te,25,m,B- = 100.00
52,79,131Te,33.25,h,B- = 74.10
52,79,131Te,33.25,h,IT = 25.90
52,79,131Te,93,ms,IT = 100.00
52,80,132Te,3.204,d,B- = 100.00
52,83,135Te,19,s,B- = 100.00
52,84,136Te,17.63,s,B- = 100.00
52,84,136Te,17.63,s,BN = 1.31
52,81,133Te,12.5,m,B- = 100.00
52,81,133Te,55.4,m,B- = 83.50
52,81,133Te,55.4,m,IT = 16.50
52,82,134Te,41.8,m,B- = 100.00
52,87,139Te,150,ns,B- = 100.00
52,87,139Te,150,ns,BN
52,88,140Te,300,ns,B- = 100.00
52,88,140Te,300,ns,BN
52,85,137Te,2.49,s,B- = 100.00
52,85,137Te,2.49,s,BN = 2.99
52,86,138Te,1.4,s,B- = 100.00
52,86,138Te,1.4,s,BN = 6.30
52,89,141Te,150,ns,B- = 100.00
52,89,141Te,150,ns,BN ?
52,90,142Te,0,0,B- = 100.00
52,91,143Te,408,ns,B- = 100.00
52,91,143Te,408,ns,BN
52,91,143Te,408,ns,B2N
52,92,144Te,0,0,0
52,93,145Te,0,0,0
53,55,108I,36,ms,A = 91.00
53,55,108I,36,ms,EC = 9.00
53,55,108I,36,ms,P LT 1.00
53,56,109I,93.5,us,P = 99.99
53,56,109I,93.5,us,A = 0.01
53,53,106I,0,0,0
53,54,107I,0,0,0
53,59,112I,3.34,s,EC = 100.00
53,59,112I,3.34,s,EP = 0.88
53,59,112I,3.34,s,EA = 0.10
53,59,112I,3.34,s,A AP 1.2E-3
53,57,110I,0.65,s,EC = 83.00
53,57,110I,0.65,s,A = 17.00
53,57,110I,0.65,s,EP = 11.00
53,57,110I,0.65,s,EA = 1.10
53,58,111I,2.5,s,EC = 99.90
53,58,111I,2.5,s,A AP 0.10
53,62,115I,1.3,m,EC = 100.00
53,63,116I,2.91,s,EC = 100.00
53,60,113I,6.6,s,EC = 100.00
53,60,113I,6.6,s,A = 3.3E-7
53,61,114I,2.1,s,EC = 100.00
53,61,114I,2.1,s,EP
53,61,114I,6.2,s,EC = 91.00
53,61,114I,6.2,s,IT = 9.00
53,66,119I,19.1,m,EC = 100.00
53,67,120I,81.6,m,EC = 100.00
53,67,120I,53,m,EC = 100.00
53,64,117I,2.22,m,EC = 100.00
53,65,118I,13.7,m,EC = 100.00
53,65,118I,8.5,m,EC LT 100.00
53,65,118I,8.5,m,IT
53,68,121I,2.12,h,EC = 100.00
53,69,122I,3.63,m,EC = 100.00
53,70,123I,13.2235,h,EC = 100.00
53,73,126I,12.93,d,EC = 52.70
53,73,126I,12.93,d,B- = 47.30
53,74,127I,0,0,0
53,71,124I,4.176,d,EC = 100.00
53,72,125I,59.407,d,EC = 100.00
53,77,130I,12.36,h,B- = 100.00
53,77,130I,8.84,m,IT = 84.00
53,77,130I,8.84,m,B- = 16.00
53,78,131I,8.0252,d,B- = 100.00
53,75,128I,24.99,m,B- = 93.10
53,75,128I,24.99,m,EC = 6.90
53,76,129I,1.57E+07,y,B- = 100.00
53,79,132I,2.295,h,B- = 100.00
53,79,132I,1.387,h,IT = 86.00
53,79,132I,1.387,h,B- = 14.00
53,80,133I,20.83,h,B- = 100.00
53,80,133I,9,s,IT = 100.00
53,81,134I,52.5,m,B- = 100.00
53,81,134I,3.52,m,IT = 97.70
53,81,134I,3.52,m,B- = 2.30
53,84,137I,24.5,s,B- = 100.00
53,84,137I,24.5,s,BN = 7.14
53,85,138I,6.23,s,B- = 100.00
53,85,138I,6.23,s,BN = 5.56
53,82,135I,6.58,h,B- = 100.00
53,83,136I,83.4,s,B- = 100.00
53,83,136I,46.9,s,B- = 100.00
53,88,141I,0.43,s,B- = 100.00
53,88,141I,0.43,s,BN = 21.20
53,89,142I,222,ms,B- = 100.00
53,89,142I,222,ms,BN ?
53,86,139I,2.28,s,B- = 100.00
53,86,139I,2.28,s,BN = 10.00
53,87,140I,0.86,s,B- = 100.00
